gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Cog6	913.1254	-0.4448009	0.05475704	2.360913e-16	1.105042e-15
Cog7	1082.73	0.2022967	0.0534499	0.0001301648	0.0003155687
Cog8	655.3689	0.7361113	0.08320912	1.149243e-19	6.087037e-19
Coil	391.564	0.1543676	0.08860005	0.07311569	0.1229072
Col10a1	0.1243433	0.05548383	0.9673458	0.8325408	NA
Col11a1	0.7570893	-0.3008555	0.91177935	0.3328388	0.4518179
Col11a2	93.74148	1.849543	0.18370985	9.210291e-25	5.825848e-24
Col12a1	19.88072	-3.390036	0.53985771	1.440692e-11	5.44672e-11
Col13a1	0.6251091	0.2251181	0.88269211	0.447115	0.5676158
Col14a1	2117.507	-3.190488	0.05240845	0	0
Col15a1	10.5698	0.674235	0.50152921	0.02925188	0.05334166
Col16a1	85.25232	-0.5859572	0.19003836	0.0005381348	0.001236542
Col17a1	3.909568	0.09225865	0.4740719	0.7227604	0.8053091
Col18a1	9700.297	-1.129248	0.03264327	5.261537e-264	4.682315e-262
Col19a1	2.181961	-0.1015405	0.56157447	0.7059876	0.7916908
Col1a1	32.45132	-0.461633	0.26266125	0.03060269	0.05558482
Col1a2	6.797086	0.3943497	0.48261071	0.1635358	0.2500057
Col20a1	65.84641	0.7037787	0.20409693	8.221466e-05	0.0002027962
Col22a1	0.8776934	0.1928152	0.79362483	0.507651	0.6238668
Col23a1	3.266541	0.1732509	0.60209813	0.5333112	0.6471959
Col24a1	0.7436561	0.2698713	0.89366007	0.3754921	0.496186
Col25a1	0.4945593	-0.1657873	0.83759973	0.5638605	NA
Col26a1	1.015786	0.1064606	0.73327109	0.7037599	0.7900483
Col27a1	9.342849	0.4935474	0.47537585	0.08778484	0.1447031
Col28a1	42.17353	0.9487531	0.31982331	0.000153442	0.0003695712
Col2a1	4.899748	-0.00642861	0.46017896	0.9800172	0.9914462
Col3a1	7.02028	-0.1498304	0.41822737	0.5574872	0.6702313
Col4a1	347.0401	-2.032301	0.09863044	3.275836e-95	7.31958e-94
Col4a2	554.2241	-1.439889	0.08265401	3.295948e-69	5.222421e-68
Col4a3	1.676842	-0.0005923218	0.60454022	0.9982461	0.9988348
Col4a4	4.264303	0.7336962	0.72727009	0.04589183	0.08049296
Col4a5	194.7357	1.521894	0.127773	7.309082e-34	5.959846e-33
Col4a6	0.742961	-0.1238457	0.7754309	0.6609417	0.7559582
Col5a1	3.27282	0.008690283	0.49963021	0.9734044	0.9880554
Col5a2	1.914737	0.2077463	0.68402173	0.4709427	0.5889632
Col5a3	1.891515	-0.1071302	0.62891575	0.6966804	0.7848268
Col6a1	1.493511	0.3244797	0.78606857	0.2976872	0.4128468
Col6a2	2.268882	0.05209873	0.55405042	0.8449216	0.8916961
Col6a3	30.85876	1.905087	0.37390504	2.097988e-08	6.674122e-08
Col6a4	0.6247012	0.09540524	0.78708736	0.7330918	0.8134258
Col6a5	10.0653	1.125996	0.59922027	0.003002256	0.006345027
Col6a6	0.632292	0.3676108	1.03336698	0.2550247	0.3643513
Col7a1	212.5508	-1.233525	0.13325474	4.588542e-22	2.630798e-21
Col8a1	0.2534058	0.1161197	0.9749304	0.6656167	NA
Col8a2	6.72469	-0.2398447	0.45169726	0.3667641	0.4873037
Col9a1	173.9455	-1.107036	0.13381146	2.527494e-18	1.275547e-17
Col9a2	1.488585	-0.3224281	0.76951378	0.2986375	0.4139979
Col9a3	20.52721	0.9595995	0.41559955	0.001224706	0.002711559
Colec10	3.672325	4.187996	1.4195896	3.981146e-05	0.0001006795
Colec11	4.032335	-0.992369	0.99072363	0.02750697	0.05039121
Colec12	0.7438113	-0.1330149	0.78382158	0.6388022	0.7387391
Colgalt1	3106.281	0.3595201	0.03381089	1.341959e-26	8.986732e-26
Colgalt2	30.43189	0.9692242	0.35356513	0.0003099418	0.000727579
Colq	1.289509	0.2116469	0.76349994	0.4698767	0.5880518
Commd1	1131.829	-0.01014674	0.0629277	0.8700911	0.9090583
Commd10	1233.124	-0.3560949	0.05136018	2.643566e-12	1.037033e-11
Commd2	795.7347	-0.17636	0.05748371	0.001891747	0.004093596
Commd3	1075.8	0.686254	0.05401446	9.924977e-38	8.805805e-37
Commd4	835.3626	0.006192051	0.06176877	0.9190553	0.9465637
Commd5	399.1089	0.1713075	0.08841903	0.04628653	0.08115079
Commd6	937.294	-0.06917918	0.05444044	0.1989106	0.2961283
Commd7	1276.548	-0.1398309	0.05149565	0.00608844	0.01235521
Commd8	1121.523	-0.1634813	0.05183405	0.001439869	0.003161159
Commd9	426.897	0.5456549	0.07946279	2.376214e-12	9.339296e-12
Comp	12.10595	-0.5898301	0.4573706	0.04256457	0.07512293
Comt	2262.257	0.07947826	0.04311589	0.06341511	0.1079364
Comtd1	232.6538	0.3316409	0.10889198	0.001524334	0.00333454
Cop1	3547.224	0.5194406	0.03278127	6.249851e-57	8.140973e-56
Copa	11053.55	0.5407756	0.02815629	1.257563e-82	2.40627e-81
Copb1	4605.283	-0.2324037	0.03873009	1.589478e-09	5.390336e-09
Copb2	7257.668	-0.1937589	0.03253344	2.225958e-09	7.492197e-09
Cope	2949.922	0.06077874	0.04001231	0.1264876	0.2004346
Copg1	4691.648	-0.2424565	0.03297191	1.537414e-13	6.353371e-13
Copg2	2607.088	0.07644345	0.04620888	0.09540709	0.1560218
Coprs	251.789	0.9577053	0.10834818	2.817727e-20	1.524496e-19
Cops2	3838.697	-0.3858422	0.03419219	9.518145e-30	6.966027e-29
Cops3	1716.993	-0.1523589	0.04414238	0.000505876	0.00116527
Cops4	2789.826	-0.3415881	0.03537365	3.070907e-22	1.771004e-21
Cops5	5054.467	0.8965707	0.03586408	2.395098e-139	8.409725e-138
Cops6	5314.781	-0.1861346	0.03501298	9.207839e-08	2.818041e-07
Cops7a	2535.285	-0.00711546	0.04487677	0.8730973	0.9111386
Cops7b	663.6734	0.05866089	0.06786724	0.3795248	0.5004898
Cops8	1581.406	-0.288966	0.04670658	4.495945e-10	1.569286e-09
Cops9	2331.155	1.215215	0.05043181	5.70208e-130	1.865692e-128
Copz1	4333.094	-0.02360414	0.03199286	0.4589373	0.5781065
Copz2	10.42455	-0.1504344	0.39910516	0.5511458	0.6644646
Coq10a	234.6944	0.4138515	0.11069305	9.947519e-05	0.0002434236
Coq10b	399.9355	-0.9059359	0.09156006	1.693158e-24	1.059944e-23
Coq2	803.3145	0.3521449	0.07030651	3.517761e-07	1.036798e-06
Coq3	329.6088	-0.1242634	0.08514908	0.1341893	0.2113573
Coq4	308.391	-0.07286951	0.09861138	0.4447646	0.5651881
Coq5	666.6711	-0.5243056	0.06246651	1.887514e-17	9.236695e-17
Coq6	508.0173	-0.1773976	0.07290836	0.01308341	0.02529213
Coq7	805.6685	0.1152948	0.06537085	0.07316931	0.1229773
Coq8a	107.1625	3.472271	0.22401998	1.663035e-55	2.116832e-54
Coq8b	556.9059	0.08782337	0.07001985	0.2016894	0.2994925
Coq9	924.8936	0.4410853	0.05992336	9.562911e-14	3.986187e-13
Corin	0.5001429	0.1756399	0.84212676	0.5428413	NA
Coro1a	5.63473	-0.1639363	0.437625	0.5267187	0.6417228
Coro1b	9092.723	0.3625121	0.03353411	1.967732e-27	1.352754e-26
Coro1c	5325.989	-0.6593991	0.0312395	1.433675e-99	3.352169e-98
Coro2a	4824.66	-1.129269	0.03926649	1.168163e-183	6.029474e-182
Coro2b	24.62133	1.26707	0.39909138	4.34527e-05	0.000109539
Coro6	23.34262	-1.152486	0.38838255	0.0001003376	0.000245505
Coro7	587.1401	0.134119	0.07813295	0.07924068	0.1319357
Cort	0.373885	-0.1941084	0.96487354	0.4958044	NA
Cotl1	687.0458	1.621396	0.0697365	1.571174e-120	4.660697e-119
COX1	154122.1	-0.3381767	0.04177699	3.837418e-16	1.783596e-15
Cox10	397.6265	-0.05458442	0.08337369	0.50231	0.6185918
Cox11	645.563	-0.4566742	0.06323081	2.552167e-13	1.044027e-12
Cox14	2885.901	-0.3321362	0.04231165	2.821202e-15	1.264854e-14
Cox15	1860.74	-0.04506675	0.04914016	0.3548305	0.4742866
Cox16	589.5607	0.06467783	0.07560804	0.3826487	0.5037728
Cox17	1406.662	-0.04751776	0.05505536	0.3828424	0.5039635
Cox18	188.9286	-0.3096741	0.11762707	0.005801805	0.01180604
Cox19	505.5287	0.1472575	0.07191668	0.03688055	0.06591378
COX2	81340	-0.4116189	0.04191687	5.27846e-23	3.133384e-22
Cox20	631.834	1.068464	0.0706234	1.850263e-53	2.260386e-52
COX3	63812.34	-0.008008359	0.02689539	0.7652759	0.839928
Cox4i1	14488.72	0.1429354	0.02318948	6.536747e-10	2.264011e-09
Cox4i2	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Cox5a	3793.729	-0.1314453	0.04238151	0.0017901	0.003885859
Cox5b	4405.28	-0.1783427	0.03826412	2.76535e-06	7.680041e-06
Cox6a1	3876.43	-0.4554182	0.03995323	2.159354e-30	1.605981e-29
Cox6a2	2.355851	-1.926198	1.5488743	0.005376633	0.01099831
Cox6b1	5535.46	0.1245532	0.0392901	0.001427518	0.003135709
Cox6b2	0.3787099	0.08068938	0.87057246	0.7698621	NA
Cox6c	6387.737	-0.2215662	0.03023059	1.906944e-13	7.844344e-13
Cox7a1	157.7432	0.04517601	0.14771823	0.7427125	0.8214519
Cox7a2	3291.261	-0.4553987	0.04037209	8.385298e-30	6.143466e-29
Cox7a2l	5818.131	-0.0970978	0.03331728	0.003425073	0.007177635
Cox7b	4004.097	0.3196811	0.03958303	4.63385e-16	2.147485e-15
Cox7b2	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Cox7c	7339.282	0.04470722	0.03214305	0.1626372	0.248874
Cox8a	8282.525	-0.1472217	0.03870698	0.0001303906	0.0003160788
Cp	782.5269	0.3655423	0.07100587	1.641135e-07	4.940636e-07
Cpa1	0.1278316	0.05548383	0.9673458	0.8325408	NA
Cpa2	1.161872	0.6454171	1.05667763	0.098376	0.1603055
Cpa3	0.2467098	0.1096545	0.98586506	0.6799513	NA
Cpa4	1.267191	-0.09146508	0.69809519	0.7418249	0.820602
Cpa5	0.3625766	-0.1582468	0.99723937	0.5621863	NA
Cpa6	3.549361	3.177628	1.47118665	0.0003641595	0.000850021
Cpb1	0.1243433	0.05548383	0.9673458	0.8325408	NA
Cpb2	0.3707621	-0.1923728	0.96475528	0.4991258	NA
Cpd	2852.471	0.4589955	0.04125581	4.743355e-29	3.394499e-28
Cpe	985.8441	3.698584	0.08303436	0	0
Cpeb1	1.893231	-0.2423297	0.6683713	0.4054164	0.5274245
Cpeb2	1023.13	-1.826614	0.07080897	1.399917e-147	5.312995e-146
Cpeb3	55.53681	0.8417836	0.23255565	2.078658e-05	5.402313e-05
Cpeb4	2415.661	-0.7078614	0.0509073	9.213079e-45	9.444549e-44
Cped1	0.882277	0.3634951	0.90442805	0.2614194	0.3719942
Cphx1	4.468161	-1.189758	0.9579808	0.0125918	0.02440861
Cplane1	544.0845	0.2404197	0.07418211	0.0009444012	0.002114762
Cplane2	19.6965	0.5274817	0.36038406	0.03994719	0.07090351
Cplx1	2.983057	-0.1842156	0.55881599	0.5029098	0.6192566
Cplx2	13.79497	-1.634968	0.5742005	0.0001221988	0.0002971634
Cplx3	3.515737	0.192436	0.51906804	0.478176	0.595765
Cplx4	0.6416763	0.3733117	1.03212307	0.250039	0.3586137
Cpm	217.5435	-0.5927471	0.11845394	1.579591e-07	4.760215e-07
Cpn1	56.60969	-3.811421	0.60708331	1.567932e-11	5.918012e-11
Cpn2	0.3752366	0.07638325	0.87037164	0.7815471	NA
Cpne1	3060.566	-0.3855647	0.0406228	1.384172e-21	7.812359e-21
Cpne2	408.6429	1.271464	0.08320169	2.599532e-54	3.221485e-53
Cpne3	3490.622	0.2916006	0.03763269	6.787362e-15	2.988524e-14
Cpne4	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Cpne5	134.7637	1.494368	0.1870934	6.948657e-17	3.323187e-16
Cpne6	0.2442238	0.002156988	0.95200599	0.9934482	NA
Cpne7	19.64189	0.3945793	0.32721117	0.1019808	0.1655915
Cpne8	1078.747	-0.868112	0.05337093	8.288418e-61	1.150018e-59
Cpne9	3.661037	-0.1237983	0.48875927	0.6380773	0.7382317
Cpox	2209.8	-1.016949	0.03988745	4.296004e-145	1.595239e-143
Cpped1	770.9326	0.5321193	0.06817037	2.283488e-15	1.028691e-14
Cpq	33.10453	-2.415064	0.3487611	3.200645e-13	1.301566e-12
Cps1	3.493453	0.3494011	0.59770693	0.2397457	0.3461391
Cpsf1	3220.747	-0.1068298	0.03497336	0.002147709	0.00461363
Cpsf2	3143.892	-0.7671362	0.03964681	2.124324e-84	4.161175e-83
Cpsf3	3094.001	-0.5572967	0.03439822	1.760933e-59	2.380892e-58
Cpsf4	1144.834	-0.2832417	0.05220743	4.275363e-08	1.335186e-07
Cpsf4l	1.016753	-0.9114844	1.29404147	0.04854973	0.08478749
Cpsf6	3935.759	-0.07473465	0.03195012	0.01886582	0.03556463
Cpsf7	3785.558	-0.1706567	0.03218159	1.012022e-07	3.086751e-07
Cpt1a	1470.904	0.4779073	0.04590468	1.049441e-25	6.841413e-25
Cpt1b	72.19631	0.00869444	0.20327085	0.9611545	0.9794184
Cpt1c	6.771828	-0.09973639	0.41528308	0.6935171	0.7826804
Cpt2	865.8402	0.3580629	0.06091593	2.646452e-09	8.874233e-09
Cptp	745.2365	0.1930281	0.06508082	0.002583356	0.005499686
Cpvl	0.1243433	0.05548383	0.9673458	0.8325408	NA
Cpxm1	6.755804	0.2984192	0.42825575	0.2607619	0.3712121
Cpxm2	0.3751267	-0.06429003	0.86655647	0.8149963	NA
Cpz	1.116017	0.1751165	0.72340391	0.541073	0.6544992
Cr1l	1426.45	1.015469	0.04649546	1.898017e-107	4.849808e-106
Cr2	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Crabp1	0.7431197	-0.3033693	0.87643699	0.3294663	0.4481593
Crabp2	6.531503	-0.07726901	0.4031738	0.7579467	0.8340565
Cracd	39.51852	1.048506	0.28595749	8.247313e-06	2.21049e-05
Cracdl	825.0345	0.6243231	0.0692695	5.085986e-20	2.733088e-19
Cracr2a	1158.804	0.6903558	0.06588765	1.894278e-26	1.262403e-25
Cracr2b	1890.341	0.1519553	0.03965583	0.0001155613	0.0002814864
Cradd	297.8418	-0.2522674	0.1078909	0.01490789	0.02856768
Cramp1	1517.891	-0.474782	0.05688767	3.358267e-17	1.625288e-16
Crat	828.9494	0.3304437	0.07582692	8.794079e-06	2.352151e-05
Crb1	6.654018	0.0437663	0.40298748	0.8610727	0.90288
Crb2	1.307919	0.1178618	0.64408209	0.6700471	0.7635386
Crb3	3606.441	-0.04013676	0.03829264	0.2919441	0.4069595
Crbn	1114.913	0.08779768	0.06810195	0.1898131	0.2844303
Crcp	1076.74	-0.4243576	0.05860545	2.439602e-13	9.987708e-13
Crct1	4.972455	0.01293984	0.44938287	0.9596101	0.9783274
Creb1	2457.071	-0.0768848	0.03658814	0.03468565	0.0623472
Creb3	846.0375	-0.08155272	0.0612428	0.1769983	0.2674013
Creb3l1	407.798	-0.1179728	0.08667844	0.1621085	0.2481937
Creb3l2	580.2307	-0.03997976	0.07680275	0.5950759	0.7030981
Creb3l3	8.123319	-0.5036851	0.4889606	0.08570469	0.141636
Creb3l4	208.6509	1.632311	0.12153784	4.07639e-42	3.964256e-41
Creb5	337.5885	-2.069292	0.14355735	5.243596e-48	5.761537e-47
Crebbp	1252.162	-0.2661128	0.05802195	3.430915e-06	9.4691e-06
Crebl2	320.6632	0.9138704	0.09249262	1.852037e-24	1.156949e-23
Crebrf	749.4783	0.2964832	0.07511178	5.661886e-05	0.0001414341
Crebzf	2102.008	0.1293579	0.04146369	0.001686432	0.00367047
Creg1	841.2052	0.05280633	0.06355584	0.3991942	0.5213996
Creg2	0.3859381	0.2042226	0.96764358	0.4765765	NA
Creld1	1864.667	-0.8922278	0.04974876	2.529806e-73	4.309437e-72
Creld2	1723.08	-0.7837708	0.04819933	1.692321e-60	2.333979e-59
Crem	91.58245	0.4092336	0.17431932	0.009651548	0.0190339
Crh	0.3812534	-0.07215656	0.86734525	0.7932447	NA
Crhbp	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Crhr1	1.116937	-0.2811558	0.83351208	0.3583977	0.4778173
Crhr2	0.7280791	-0.1142834	0.81377381	0.6845328	0.7752531
Crim1	1801.007	-0.3949848	0.05112376	6.554466e-15	2.890293e-14
Crip1	4148.16	-10.30645	0.2930508	5.755671e-275	5.352774e-273
Crip2	4369.279	-0.5979149	0.03425335	9.241834e-69	1.457654e-67
Crip3	7.936187	-0.01252019	0.61719371	0.9630654	0.9807847
Cript	1815.221	-0.2930157	0.0438476	1.708073e-11	6.42933e-11
Crisp2	0.3730424	0.07626924	0.87103097	0.7818236	NA
Crispld1	0.5734984	-0.1999027	0.87909009	0.4931506	0.6100778
Crispld2	3.599449	-0.474315	0.65021519	0.1386048	0.2173173
Crk	5472.963	-0.4688303	0.03540555	2.472398e-40	2.305562e-39
Crkl	1606.012	-0.1748158	0.04672186	0.0001611226	0.0003876631
Crlf1	14.29267	0.3003552	0.35451767	0.2255507	0.3287947
Crlf2	169.3839	-0.8393375	0.13348414	2.047556e-11	7.668825e-11
Crlf3	846.5941	-0.6308109	0.05696985	4.205653e-29	3.015975e-28
Crls1	1044.983	-0.460956	0.06138601	2.939934e-14	1.255126e-13
Crmp1	2.151385	-0.1098031	0.56800353	0.6844784	0.7752531
Crnde	178.5729	-0.2681359	0.12734769	0.02613118	0.04806276
Crnkl1	1284.374	-0.03014543	0.05048643	0.5467291	0.6603352
Crnn	38.33387	1.27349	0.306077	8.091869e-07	2.332655e-06
Crocc	809.6307	0.248197	0.06668691	0.0001549701	0.0003731211
Crocc2	4.144259	0.1241267	0.47339717	0.6349643	0.735734
Crot	994.1825	0.07630898	0.05659377	0.1724576	0.2616519
Crp	1.016548	0.1239666	0.70865089	0.6586469	0.7538765
Crppa	77.5158	-0.8525436	0.19539234	8.122832e-07	2.341254e-06
Crtac1	1.055466	-0.1691383	0.74618952	0.5552568	0.6683457
Crtam	0.2469828	0.001978522	0.95050091	0.9939958	NA
Crtap	818.3154	-0.05842159	0.06489135	0.3606734	0.480417
Crtc1	686.12	0.9654808	0.09813097	2.099027e-24	1.308469e-23
Crtc2	1204.174	0.0359043	0.04968967	0.4659313	0.5844861
Crtc3	711.4979	-0.1715674	0.0721837	0.01538734	0.02942091
Cry1	803.2368	-0.9105193	0.0654347	1.843325e-45	1.91821e-44
Cry2	376.6837	0.1018896	0.08491402	0.2182857	0.320171
Cryaa	0.6114996	-0.4031675	1.01955093	0.2256069	0.3288534
Cryab	74.49252	-1.62223	0.21308494	1.862296e-15	8.407823e-15
Cryba2	1.615343	0.2591285	0.66017145	0.3760066	0.4967398
Cryba4	9.377936	-3.983946	0.9957387	1.755535e-06	4.942695e-06
Crybb1	1.145411	0.3059826	0.85754169	0.3255777	0.4435711
Crybb2	0.3779216	-0.06663502	0.90814323	0.806086	NA
Crybb3	6.041402	0.5887366	0.58216598	0.06711527	0.113672
Crybg1	3254.652	-0.4135265	0.04342061	9.486933e-22	5.382446e-21
Crybg2	399.7318	-0.1290081	0.10540406	0.203352	0.3014797
Crybg3	723.5964	-0.2851614	0.06829621	2.181226e-05	5.656066e-05
Crygc	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Crygn	0.245279	-0.1065463	0.98441316	0.6882774	NA
Cryl1	692.1835	1.609769	0.06640088	8.489286e-131	2.799837e-129
Crym	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Cryz	450.9264	-0.8769347	0.079735	1.799482e-29	1.302668e-28
Cryzl1	804.0482	0.388648	0.06149702	1.560351e-10	5.599853e-10
Cryzl2	0.3722112	0.1964902	0.96686309	0.4909956	NA
Cs	8223.917	-0.2209974	0.0267961	1.33531e-16	6.314434e-16
Csad	859.0636	0.1851969	0.06329571	0.002975101	0.006292791
Csdc2	6.938121	-2.749672	0.92707473	6.141212e-05	0.0001529451
Csde1	15448.9	-0.3070918	0.02239956	6.327229e-43	6.265323e-42
Cse1l	3490.944	-0.2033554	0.04266492	1.587366e-06	4.480826e-06
Csf1	251.4723	3.484406	0.14479162	2.862194e-129	9.262204e-128
Csf1r	1.378251	-0.8600724	1.1838576	0.05318875	0.0919788
Csf2	17.93066	-1.076099	0.47249617	0.001056088	0.002351342
Csf2ra	139.0796	-0.2671133	0.14887189	0.05352147	0.0924922
Csf2rb	0.2524819	0.002060491	0.94755386	0.9937581	NA
Csf2rb2	0.6195464	0.3608541	1.02520758	0.2618243	0.3723394
Csf3	36.09515	-2.245663	0.33141412	1.042599e-12	4.149094e-12
Csf3r	1.855903	-2.335277	1.68278436	0.002871496	0.006084431
Csgalnact1	10.81208	-3.359903	0.78539657	6.209498e-07	1.802352e-06
Csgalnact2	266.057	-0.0934639	0.1069075	0.3632453	0.4832503
Csk	3330.072	-0.3282116	0.03440542	9.808026e-22	5.55851e-21
Csl	1.272263	0.2413838	0.72306476	0.4132431	0.5343071
Csmd1	0.8805808	-0.04822399	0.73053781	0.861469	0.9030662
Csmd2	2.474623	-0.00642347	0.52975788	0.9805486	0.9917554
Csmd3	0.3764421	-0.07542429	0.86977113	0.7841903	NA
Csn1s2a	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Csn2	0.4814263	0.1241434	0.89781754	0.6560816	NA
Csn3	3.122641	-0.4331742	0.65707194	0.1701034	0.25846
Csnk1a1	20072.71	-0.4163038	0.02199613	3.947027e-80	7.374689e-79
Csnk1d	7572.494	0.1427909	0.03313914	1.508941e-05	3.965618e-05
Csnk1e	4850.175	-0.8287155	0.02921243	3.158735e-178	1.534476e-176
Csnk1g1	1668.869	-0.6773921	0.04623966	2.572176e-49	2.898752e-48
Csnk1g2	5471.558	-0.1453096	0.03175619	4.350074e-06	1.189873e-05
Csnk1g3	2164.376	-0.2535985	0.03816766	2.377367e-11	8.869375e-11
Csnk2a1	8619.927	-0.5041331	0.02551602	3.038092e-87	6.173666e-86
Csnk2a1-ps3	27.71194	-0.1943112	0.25230831	0.3482017	0.4673627
Csnk2a2	2315.981	-0.1738414	0.04789065	0.0002500874	0.0005921901
Csnk2b	4185.235	-0.2890727	0.03896246	8.640119e-14	3.611741e-13
Csnka2ip	0.2461215	-0.1068211	0.98450615	0.6875456	NA
Cspg4	4.472291	0.06225163	0.46194009	0.8091139	0.8692491
Cspg4b	0.766406	-0.2719785	0.88852359	0.3724965	0.4931112
Cspg5	5.463967	-0.03658699	0.42065743	0.8847213	0.9201066
Cspp1	1593.481	1.539318	0.06046635	5.225195e-144	1.916152e-142
Csprs	2.284591	2.828773	1.71338679	0.001225818	0.002713439
Csrnp1	302.4965	-0.8753233	0.10366934	1.483375e-18	7.552591e-18
Csrnp2	401.5508	0.2539017	0.07907623	0.001023691	0.002282945
Csrnp3	13.4654	2.769094	0.58023465	7.980844e-08	2.450513e-07
Csrp1	2695.956	0.1737657	0.04349014	5.699688e-05	0.0001423095
Csrp2	1195.841	-1.859653	0.05563739	8.829129e-246	7.038077e-244
Csrp3	0.1290614	0.05548383	0.9673458	0.8325408	NA
Cst3	1547.024	0.04264557	0.05164849	0.4044106	0.5263025
Cst6	330.5861	-1.278416	0.11154406	5.301385e-32	4.117847e-31
Csta1	50.46646	0.1766164	0.20458615	0.3244649	0.442347
Csta2	0.6188128	-0.0836849	0.81539457	0.7637701	0.8386216
Cstb	2727.651	-0.241302	0.03560647	9.785649e-12	3.730327e-11
Cstdc5	0.2581987	0.00171722	0.94491771	0.994806	NA
Cstf1	1060.454	0.04055674	0.0523383	0.4338192	0.5553811
Cstf2	3658.493	0.678016	0.03633566	1.995182e-78	3.668079e-77
Cstf2t	362.1197	4.546422	0.1528125	1.461721e-195	8.429803e-194
Cstf3	1599.383	-0.1631421	0.05566419	0.003021117	0.006383582
Cstpp1	184.0844	1.812879	0.133108	4.014118e-43	3.992076e-42
Ct45a	0.4954014	0.2789502	0.98651678	0.3570785	NA
Ctag2	0.2582664	-0.1092249	0.98533405	0.681164	NA
Ctag2l1	0.1233549	0.05548383	0.9673458	0.8325408	NA
Ctbp1	5160.368	-0.01083816	0.03010317	0.7179171	0.8016288
Ctbp2	3246.885	-0.6420678	0.03537883	3.107835e-74	5.387436e-73
Ctbs	120.6648	-0.7193385	0.15179729	2.955429e-07	8.75058e-07
Ctc1	1191.512	0.289495	0.06116585	1.612808e-06	4.5514e-06
Ctcf	3804.456	0.2139143	0.03185424	1.563215e-11	5.901287e-11
Ctcfl	0.5675215	-0.2384769	0.90630352	0.4235905	0.5446945
Ctcflos	1.384494	0.3143415	0.73821589	0.3055164	0.4214681
Ctdnep1	2185.707	-0.223038	0.04607266	1.059355e-06	3.030544e-06
Ctdp1	1058.946	-0.04228357	0.05902655	0.4681872	0.586612
Ctdsp1	3081.019	0.2788351	0.03896914	6.238025e-13	2.504186e-12
Ctdsp2	6095.963	0.1703068	0.02982996	1.008459e-08	3.268547e-08
Ctdspl	1363.147	-0.1570977	0.04751977	0.0008535859	0.001919731
Ctdspl2	1793.672	-0.3951606	0.05365394	1.044787e-13	4.345423e-13
Ctf1	112.5839	-4.443379	0.27440589	4.664849e-60	6.390874e-59
Ctf2	2.22739	1.096158	1.20434088	0.026859	0.04926999
Cth	450.0303	-2.275878	0.09115391	1.38106e-138	4.824595e-137
Cthrc1	0.6110897	0.09965447	0.79063333	0.7220217	0.8047322
Ctif	755.6058	0.440559	0.06041148	1.591932e-13	6.574722e-13
Ctla2a	2.206933	-2.640769	1.72975349	0.001758274	0.003819584
Ctla2b	1.342481	-1.443286	1.52181434	0.01499693	0.02872499
Ctla4	0.1233549	0.05548383	0.9673458	0.8325408	NA
Ctnna1	19045.59	-0.5058871	0.02602921	1.69313e-84	3.332352e-83
Ctnna2	0.7491287	-0.1348237	0.78412991	0.6344862	0.7355195
Ctnnal1	1575.775	-0.0959515	0.049741	0.05153295	0.08939248
Ctnnb1	29987.48	0.4721532	0.02227821	5.354549e-100	1.261986e-98
Ctnnbip1	366.5573	0.7655181	0.09340939	2.592139e-17	1.261903e-16
Ctnnbl1	1590.463	-0.1875855	0.0501801	0.0001603228	0.0003858287
Ctnnd1	19705.71	-0.0218534	0.03265643	0.5016863	0.6179712
Ctnnd2	539.2246	-8.314165	0.40433487	3.517653e-96	7.972061e-95
Ctns	426.4833	0.4329494	0.08154095	5.770992e-08	1.786861e-07
Ctps1	2281.74	0.3005676	0.04039967	7.240748e-14	3.037848e-13
Ctps2	802.498	0.7838027	0.06694644	1.054697e-32	8.327061e-32
Ctr9	1956.615	0.01940331	0.03925525	0.619122	0.7227534
Ctrb1	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Ctrc	0.1290614	0.05548383	0.9673458	0.8325408	NA
Ctrl	2.505152	0.5094151	0.74052968	0.131165	0.2071153
Cts3	0.2417178	-0.1054349	0.9840305	0.6912443	NA
Cts7	0.2474025	0.001903961	0.95027302	0.9942229	NA
Cts8-ps	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Ctsa	2680.255	0.3589565	0.03847243	6.789942e-21	3.758315e-20
Ctsb	7302.114	0.3703723	0.03845058	3.661662e-22	2.10464e-21
Ctsc	2111.818	-0.7369555	0.05732355	1.013549e-38	9.149863e-38
Ctsd	8926.187	0.4264335	0.02753006	2.254074e-54	2.801782e-53
Ctse	331.2121	1.41191	0.09742419	6.559549e-49	7.344276e-48
Ctsf	3.028136	-0.1185169	0.53441559	0.6578852	0.7534224
Ctsh	6499.418	0.01569905	0.02939384	0.592092	0.7007355
Ctsj	0.6103509	-0.1860314	0.90413274	0.5185912	0.6339433
Ctsk	5.238575	0.5720134	0.62591372	0.08151214	0.1353031
