gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Gm17619	82.258	-0.2609797	0.20474228	0.02947304	0.07408633
Gm17634	1.511813	0.1096865	0.49037436	0.2950382	0.4657592
Gm17669	1.286363	0.04637732	0.40983679	0.6095658	NA
Gm17733	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm17745	0.4124047	-0.06549693	0.62365311	0.5409007	NA
Gm17748	11.92208	0.1296323	0.27893125	0.2363307	0.3972572
Gm17751	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm17753	0.4418939	-0.01664083	0.56079676	0.8672974	NA
Gm17762	52.92618	0.04839571	0.16156757	0.6130631	0.7617154
Gm17764	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm17767	0.6985058	-0.008056201	0.50016069	0.9321085	NA
Gm17768	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm17769	1.265989	-0.02808202	0.39963382	0.7513334	NA
Gm17778	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm17801	0.8067687	0.05919464	0.51279953	0.5469748	NA
Gm1818	2.511955	-0.01075086	0.32874931	0.9022231	0.9454192
Gm18280	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm18905	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Gm19276	0.2703371	0.009746334	0.62013958	0.9250509	NA
Gm19325	1.636292	-0.01072046	0.35369557	0.9017524	0.9451796
Gm19340	0.5518975	-0.08449434	0.65328138	0.447465	NA
Gm19343	4.65812	-0.0343287	0.29216603	0.708117	0.8275805
Gm19345	16.5761	0.1935747	0.305348	0.115644	0.2286201
Gm19378	127.9798	0.07819534	0.12786432	0.3901654	0.5675045
Gm19385	14.82254	0.3686209	0.42278624	0.0260213	0.06667507
Gm19391	15.18205	-0.3182275	0.40818873	0.03895523	0.09385027
Gm19410	7.643359	-2.554991	1.56190537	0.0004390407	0.001762481
Gm19412	42.65339	0.1524711	0.21042356	0.1636349	0.299946
Gm19417	1.00893	0.0955885	0.52887109	0.3587455	NA
Gm19426	101.1617	-0.1468031	0.14891307	0.1382294	0.2630897
Gm1943	2.82361	0.08806155	0.37121109	0.3683229	0.5457037
Gm19434	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm19437	0.5548912	-0.09983589	0.62811288	0.3705876	NA
Gm19439	0.9695757	0.04083612	0.44587491	0.6571579	NA
Gm19457	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm19461	0.4366069	0.04251296	0.55525642	0.6715093	NA
Gm19466	0.6117037	0.07868199	0.57117327	0.4522428	NA
Gm19497	28.63722	-0.06937169	0.19727735	0.482908	0.6546169
Gm19500	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm19510	3.326014	-0.1276257	0.42698161	0.233769	0.3939864
Gm19519	0.4035237	0.03564656	0.58289089	0.7266692	NA
Gm19531	6.172402	0.01621119	0.28525321	0.8581106	0.9216761
Gm19554	0.594582	0.02040162	0.52447973	0.8330773	NA
Gm19557	17.74109	-0.1327211	0.26237156	0.2267889	0.3855872
Gm19582	2.568511	-0.007211995	0.32113396	0.9345082	0.9641882
Gm19583	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm19585	21.30325	7.648142	1.06101011	7.897054e-14	9.913624e-13
Gm19589	15.07832	-0.0848951	0.24824407	0.4023085	0.5790386
Gm19600	4.237004	-0.00321939	0.28659808	0.9715057	0.9838776
Gm19605	23.28777	-0.104612	0.2273711	0.3152197	0.4879325
Gm19610	0.6992466	0.09813777	0.59239861	0.3668422	NA
Gm19619	5.584016	0.03196456	0.27650429	0.7299485	0.8411295
Gm19639	0.4202279	0.09117789	0.66392515	0.4188617	NA
Gm1965	21.89244	4.925326	0.69117567	4.018736e-13	4.781942e-12
Gm19665	0.7124848	-0.05876439	0.51019794	0.548949	NA
Gm19696	105.9423	0.448312	0.208813	0.001055654	0.003900992
Gm19705	7.474014	-0.02633811	0.25925204	0.7777585	0.8738188
Gm19708	1.031449	0.0488163	0.42537112	0.5946205	NA
Gm19710	1.172588	0.07169182	0.44423484	0.4541099	NA
Gm19723	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm1976	35.06172	-0.1829133	0.23527255	0.1151649	0.2279048
Gm19765	40.77202	0.3301064	0.28027776	0.02063893	0.05463493
Gm19774	2.167205	-0.02663121	0.34671498	0.762134	0.8630778
Gm19782	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm19792	3.309844	-0.0585358	0.32855277	0.5295037	0.6957258
Gm19802	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm19835	0.8458836	-0.1820194	0.73540635	0.1724679	NA
Gm19859	0.4348671	-0.06406625	0.64547499	0.5546452	NA
Gm19872	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm19897	0.7617399	0.1098694	0.60809186	0.3249424	NA
Gm19911	1.014032	-0.03618595	0.43087397	0.6900397	NA
Gm19935	0.4686547	0.1019359	0.67271247	0.3748013	NA
Gm1995	0.9429372	5.975407e-05	0.44057784	0.9994697	NA
Gm19951	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm20005	1.383045	0.03045178	0.40394812	0.7321556	0.8427846
Gm20016	1.139716	-0.02020872	0.40407325	0.818945	NA
Gm20036	12.3105	-0.04649042	0.23698549	0.6294317	0.7728822
Gm2004	8.081639	-0.05399483	0.27365836	0.5720681	0.7313666
Gm20043	0.6983738	-0.003422013	0.47872572	0.9705818	NA
Gm20045	28.1931	-0.003115614	0.18770119	0.9738348	0.9853847
Gm20052	0.7339032	0.2040511	0.80315219	0.1515308	NA
Gm20056	10.09077	-0.003531818	0.23344629	0.9699846	0.9834041
Gm2007	29.09251	-0.07883548	0.51183239	0.4330025	0.6084122
Gm20083	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm2011	11.29526	-0.01439214	0.23413505	0.8784179	0.9320698
Gm20110	0.4099691	-0.06509895	0.6236765	0.5432242	NA
Gm20139	1.022376	0.1709136	0.70391283	0.1857074	NA
Gm20149	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm20153	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm20161	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm20190	0.2759488	-0.03778291	0.65327736	0.7231909	NA
Gm20208	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm20234	1.173981	0.221777	0.78315138	0.1262683	NA
Gm20257	33.40699	0.176651	0.23058854	0.1236697	0.2409106
Gm2026	52.73048	-0.1677681	0.21261233	0.1326286	0.2545536
Gm2027	2.263128	-0.0790639	0.3848902	0.4094093	0.5853158
Gm20275	25.23263	-0.4434745	0.38760688	0.01187071	0.03386264
Gm20300	63.33132	-0.6897961	0.32382854	0.0005823872	0.002271447
Gm20319	0.5412257	-0.08286556	0.65235155	0.4552086	NA
Gm20324	13.2281	-0.160536	0.29658252	0.1663806	0.3039329
Gm20337	45.96093	0.04933914	0.16630996	0.6075566	0.7575062
Gm20346	42.44086	0.03999667	0.1758535	0.677019	0.8075614
Gm2036	0.2921573	0.009522046	0.60899279	0.9262705	NA
Gm20387	6.692162	0.02563645	0.26119584	0.7831108	0.8765793
Gm20443	4.866116	-0.2754566	0.55534142	0.06256182	0.1384965
Gm20472	2.943587	0.02329193	0.32438821	0.7924009	0.8819788
Gm20482	42.34401	0.6430512	0.44608389	0.003177398	0.01056028
Gm20491	0.2677051	0.00967891	0.62152807	0.9256275	NA
Gm20506	0.7890247	0.1071624	0.62451771	0.3400583	NA
Gm20515	2.636102	0.01432324	0.33206242	0.8700245	0.9279445
Gm20517	94.80432	0.02338898	0.23515771	0.8044558	0.8889783
Gm20522	15.35358	-0.09701139	0.24421142	0.3477997	0.5236959
Gm20544	389.922	0.3333567	0.09832402	5.213292e-05	0.0002491803
Gm20554	0.708045	-0.004527535	0.45882554	0.9604288	NA
Gm20559	28.29543	-0.05317126	0.19851989	0.5851006	0.7410206
Gm20560	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm20604	607.3741	0.249409	0.07900528	0.0003541481	0.001448488
Gm20605	441.0594	-0.1029413	0.10745353	0.2193006	0.3762406
Gm2061	1.275405	-0.06733874	0.44353866	0.4787065	NA
Gm20627	65.478	1.382561	0.26831818	3.932905e-09	3.245108e-08
Gm20635	2.950841	-0.1022385	0.38547161	0.3113632	0.4839665
Gm20642	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm20646	0.68905	-0.002011887	0.47976257	0.982716	NA
Gm2065	1.3616	0.06126877	0.44386573	0.5154111	NA
Gm20652	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm20655	2.868227	-1.885456	1.99928717	0.002613134	0.008854026
Gm20684	216.1206	-0.7424229	0.14912402	2.163451e-08	1.648143e-07
Gm20716	3088.031	0.07390565	0.06062908	0.1692874	0.3079625
Gm20732	63.90577	-0.3397324	0.25322381	0.0142099	0.03962494
Gm20742	0.2966599	0.009701679	0.60689459	0.9247862	NA
Gm20744	1.860368	0.01885621	0.35008314	0.8290052	0.9050668
Gm20745	1.033915	0.1032499	0.52730976	0.3271425	NA
Gm20750	0.2759488	-0.03778291	0.65327736	0.7231909	NA
Gm20752	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm20755	2.10607	-0.00494881	0.3412656	0.9545869	0.9755692
Gm20756	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm20758	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm20760	1.044443	0.006759882	0.43295619	0.9397575	NA
Gm20765	19.22281	-0.05015956	0.63761733	NA	NA
Gm20769	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm2087	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm2093	1.402516	0.0247832	0.38503825	0.7780293	0.8740087
Gm20939	195.6462	-0.2062908	0.13026628	0.03094663	0.07730554
Gm2101	2.091207	-0.8449833	1.5884488	0.01502817	0.04156754
Gm21011	1.101959	0.3384447	1.03630146	0.07112824	NA
Gm2102	1.869629	-0.005652041	0.36125446	0.9480042	0.9717236
Gm2109	0.7593186	0.2129052	0.81764042	0.1423118	NA
Gm21145	14.01925	0.06604737	0.2346038	0.503661	0.6725812
Gm21154	0.2703608	0.009553189	0.62006435	0.9265264	NA
Gm21190	0.2648279	0.05201732	0.66959292	0.6322105	NA
Gm2128	0.4646708	0.09226606	0.68466541	0.4193683	NA
Gm21282	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm21283	4.887665	-0.04699411	0.30185539	0.6121556	0.7610267
Gm21284	5.769219	-0.1497962	0.37481414	0.1851452	0.3303608
Gm21286	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm21293	0.7964578	0.1733735	0.79335279	0.1995461	NA
Gm21297	538.7546	-0.01697804	0.07311867	0.7885919	0.8796956
Gm21304	70.91352	-0.3269	1.25609971	0.08777586	0.1829531
Gm21312	50.19869	-15.82558	3.37264932	NA	NA
Gm2137	0.6908345	0.04142728	0.50215727	0.6661211	NA
Gm21370	2.750642	-0.02981621	0.33617371	0.7364901	0.8459456
Gm21451	3.247464	0.3674274	0.86791832	0.04708137	0.1098732
Gm21559	0.6765322	-0.106163	0.67433143	0.3583493	NA
Gm21586	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Gm2164	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm21691	0.3088246	0.01567849	0.60389646	0.8786499	NA
Gm21748	7.415805	0.01197243	0.2696774	0.8961388	0.9420607
Gm2176	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm21814	26.52495	-0.204463	0.27408759	0.09677046	0.1978756
Gm21859	1.015566	0.1005338	0.52346642	0.3368183	NA
Gm2192	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Gm21976	0.2802697	-0.03899611	0.63794433	0.7126579	NA
Gm21992	31.31585	-0.04914413	0.19966341	0.6126442	0.7613311
Gm21996	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm22009	6.027062	0.09533802	0.32117369	0.3454649	0.5210883
Gm22063	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm22068	1.201741	0.02955267	0.45155539	0.7468369	NA
Gm22140	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm22158	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm22177	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm22219	0.2759488	-0.03778291	0.65327736	0.7231909	NA
Gm22270	5.540016	0.01565892	0.26965975	0.8646734	0.9253263
Gm22304	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm22317	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm2233	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm22363	0.4699085	0.0929924	0.68468402	0.4161311	NA
Gm2237	55.49836	-0.260205	0.247344	0.04200731	0.09995647
Gm22374	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm2238	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm2240	2.523552	-0.5170596	1.15077217	0.03032738	0.07592645
Gm22442	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm2245	0.275319	-0.03894715	0.64037269	0.7133659	NA
Gm22505	0.2812268	-0.03814041	0.65368903	0.7207977	NA
Gm22513	1.850004	-0.03913458	0.36278924	0.6606256	0.7956754
Gm22614	0.5610658	-0.1006345	0.62867471	0.3674274	NA
Gm22634	0.6620699	0.1406338	0.74282834	0.2632106	NA
Gm22659	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm22711	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm22806	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm22822	0.6797753	-0.1068166	0.67520573	0.3560435	NA
Gm22823	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm22830	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm2287	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm22970	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm22973	0.4252656	0.04153827	0.55708002	0.6788675	NA
Gm22979	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm22988	1.607836	0.01669114	0.36321583	0.8480085	0.9164111
Gm2309	0.2759488	-0.03778291	0.65327736	0.7231909	NA
Gm23105	0.4209378	-0.06688284	0.62361814	0.5328786	NA
Gm23119	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm23140	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm23238	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm23245	0.7004048	-0.1204583	0.6728184	0.3061354	NA
Gm23262	3.019215	-0.07804819	0.36557892	0.4152523	0.5905912
Gm23297	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm23390	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm23402	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm23406	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm23444	0.4512493	0.04633706	0.55637662	0.6450134	NA
Gm23458	0.5469666	-0.03511384	0.52454191	0.7184677	NA
Gm23472	1.266317	-0.05862255	0.46049642	0.5360634	NA
Gm23547	19.34845	-0.07688297	0.23179174	0.4431492	0.6184664
Gm23567	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm23639	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm23737	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm23738	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm2379	1.020922	0.1759183	0.70869603	0.1776103	NA
Gm23804	2.756249	0.06852744	0.39241377	0.4651271	0.6389908
Gm2381	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm23851	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm23924	0.4371164	-0.01323724	0.53534162	0.8920157	NA
Gm23925	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm2396	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm24006	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm24018	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm24029	0.5556606	-0.0999784	0.62826721	0.3700378	NA
Gm24044	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm24105	8.824659	-0.03570058	0.24770153	0.7064968	0.8267316
Gm24119	1.119993	-0.1230465	0.57408365	0.2707552	NA
Gm24145	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm24173	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm24201	0.5571715	-0.1002445	0.62854871	0.3690117	NA
Gm24204	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Gm24224	0.2703771	0.009467461	0.62002827	0.9271814	NA
Gm2423	215.9337	-0.0003601381	0.12084726	0.9967348	0.9980193
Gm24261	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm2427	1.690568	-0.1179901	0.4989026	0.2694316	0.4373162
Gm24281	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm24305	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm24311	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm24313	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm24336	0.4232256	-0.06725399	0.62362697	0.5307504	NA
Gm2436	59.16812	-0.03392972	0.55892083	NA	NA
Gm24407	2.096143	0.1395156	0.52227504	0.2150784	0.3704432
Gm24451	0.5891045	0.0207031	0.52581864	0.8308496	NA
Gm24453	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm24455	1.278791	-0.06487945	0.46580787	0.4984384	NA
Gm2446	53.05467	0.0585203	0.64971183	NA	NA
Gm24463	1.301466	-0.1470751	0.62020816	0.2171659	NA
Gm2447	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Gm2449	0.304327	0.009874837	0.60337345	0.923277	NA
Gm24497	0.7136144	0.1091497	0.59033422	0.3224083	NA
Gm24507	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm24525	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm24535	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm24576	0.7038267	-0.1224832	0.67313701	0.2995283	NA
Gm24616	0.2726481	-0.03853617	0.6412698	0.7163237	NA
Gm24727	1.278507	-0.06129161	0.45134128	0.5169398	NA
Gm2479	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm24830	0.9752136	0.002586885	0.44120697	0.9770596	NA
Gm24871	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm24888	0.2921137	0.009454862	0.60899235	0.9267885	NA
Gm25124	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm2518	5.459133	-0.009291154	0.27723297	0.918695	0.9547105
Gm25245	0.4729642	0.1028917	0.67361112	0.3711623	NA
Gm25291	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm25360	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm2539	0.2928725	0.009650797	0.60868917	0.9252637	NA
Gm25395	0.6002046	0.07747361	0.57093113	0.4585353	NA
Gm25412	0.2821985	-0.03966754	0.63789198	0.7080446	NA
Gm25492	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm25541	5.323552	0.117771	0.33685344	0.2655785	0.4326115
Gm25636	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm25640	0.9778368	-0.2091471	0.79178657	0.1428134	NA
Gm25777	0.4098758	-0.06508374	0.62367764	0.5433132	NA
Gm25789	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm25790	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm25794	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm25835	0.7501447	0.04857707	0.50362087	0.6152447	NA
Gm25848	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm25890	0.5610658	-0.1006345	0.62867471	0.3674274	NA
Gm25894	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm25930	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm25935	1.282603	0.2600486	0.84442758	0.09880454	NA
Gm25939	0.2822228	-0.03957465	0.63773796	0.7086565	NA
Gm26046	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm26104	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Gm26130	0.8492122	-0.02209917	0.43525656	0.8061902	NA
Gm26146	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm2619	1.324682	0.4928933	1.25164297	0.03879634	NA
Gm26205	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm26232	11.1286	-0.003548736	0.26254652	0.9692476	0.9830443
Gm26244	1.542246	-0.1321638	0.82694958	0.302354	0.4739027
Gm26245	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm26312	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm26316	0.2648279	0.05201732	0.66959292	0.6322105	NA
Gm26397	0.2698541	0.009080037	0.62018643	0.9301559	NA
Gm26444	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm26447	0.4493002	0.04558556	0.55582533	0.6500831	NA
Gm26448	1.282878	-0.02586637	0.39713278	0.7697322	NA
Gm26493	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm26505	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm26510	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm26511	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Gm26512	1.963042	-0.09872105	0.51377964	0.3416055	0.517116
Gm26519	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm26520	0.2648279	0.05201732	0.66959292	0.6322105	NA
Gm26533	12.03124	-0.01703289	0.23160537	0.8566632	0.9210164
Gm26534	1.850926	0.04936366	0.36143538	0.5857508	0.7414166
Gm26536	0.5667694	0.01780137	0.50654564	0.8517811	NA
Gm26550	5.256818	-0.005752304	0.2852372	0.9491957	0.9724345
Gm26555	12.05446	0.02013903	0.33350005	0.8186685	0.8980307
Gm26559	3.363393	-0.07281786	0.35812029	0.4427045	0.6181403
Gm26560	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm26562	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm26567	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm26574	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm26579	0.4084145	-0.06484422	0.62369473	0.5447161	NA
Gm26588	0.7821875	0.1038526	0.61846154	0.351238	NA
Gm26590	2.981727	0.04326322	0.34291043	0.6309296	0.7739644
Gm26592	0.5430066	-0.03591294	0.50674583	0.7084242	NA
Gm266	1.284797	0.01189017	0.37900199	0.8913693	NA
Gm26604	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm26608	2.927576	-0.000999577	0.31961904	0.9909116	0.9954607
Gm26614	1.741428	0.0040225	0.36606195	0.9629804	0.9804663
Gm26618	0.8462386	-0.1686387	0.72707191	0.1949741	NA
Gm26626	0.2732832	-0.03863573	0.64103297	0.715604	NA
Gm26627	0.2922575	0.009665075	0.6089907	0.9251678	NA
Gm26628	0.3972419	0.07861436	0.67858742	0.4831228	NA
Gm26629	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm2663	1.914064	0.0858252	0.41225386	0.3784212	0.5565949
Gm26633	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm26634	2.597123	-0.2417961	0.72149286	0.09826053	0.2004095
Gm26637	54.77796	0.005264951	0.15899879	0.9555081	0.9762268
Gm26641	22.09022	-0.007176432	0.2007074	0.9397299	0.9667381
Gm26651	7.298631	-0.1365379	0.34067638	0.2156927	0.3712103
Gm26654	2.170014	-0.001775001	0.33349503	0.9837427	0.9911304
Gm26664	6.975485	0.01344503	0.25635375	0.884747	0.9351915
Gm26671	1.284044	0.1331769	0.59545256	0.2465919	NA
Gm26676	5.119904	0.05160354	0.29181984	0.5832408	0.7399449
Gm26679	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm26682	0.5555879	-0.106747	0.62117126	0.3406654	NA
Gm26685	0.4326237	-0.01261383	0.53605163	0.8971203	NA
Gm26688	8.171209	0.0373957	0.25436841	0.6926578	0.8177243
Gm26689	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm26691	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm26698	2.952794	-0.102442	0.39498081	0.3104109	0.4828706
Gm26703	0.5868442	0.02180123	0.4869946	0.8162564	NA
Gm26704	1.541857	0.07947808	0.42752252	0.4103125	0.5859456
Gm26705	1.560468	0.01162708	0.36298681	0.8934979	0.9407075
Gm26708	7.208048	-0.1110512	0.38078169	0.2816788	0.4511122
Gm26717	5.049228	0.2584586	0.50856747	0.06940621	0.1509803
Gm26721	0.6806365	-0.1183966	0.66770491	0.3116953	NA
Gm26725	5.346665	0.01320788	0.27330218	0.8852016	0.9353345
Gm26728	2.353238	-0.06245848	0.37017908	0.5003903	0.6697913
Gm26730	0.7544646	0.04759858	0.50405538	0.6222198	NA
Gm26740	1.652702	1.026143	1.70643313	0.01031861	0.02999002
Gm26744	1.948793	-0.1566683	0.57686867	0.1875425	0.3335417
Gm26760	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm26777	0.88015	0.07101483	0.5040309	0.4731681	NA
Gm26782	25.78356	0.04563449	0.19605691	0.6371931	0.778767
Gm26787	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm26788	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm26793	6.067563	-0.09112108	0.31031685	0.3649387	0.5421179
Gm26795	2.327515	0.5243305	1.11602625	0.0278637	0.07072568
Gm26797	3.014	0.1067015	0.41009211	0.2956129	0.4662475
Gm26799	27.00658	0.03095414	0.3100841	0.7310866	0.8418298
Gm26803	2.652692	0.1264738	0.44728014	0.2380115	0.399374
Gm26808	0.8285673	-0.180327	0.7303599	0.1743279	NA
Gm26812	0.5962901	0.07965844	0.57573832	0.4485976	NA
Gm2682	5.016235	-0.29599	0.59194412	0.05512568	0.1248015
Gm26843	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm26847	5.496952	1.526029	1.32769603	0.001579845	0.005614875
Gm26849	0.4739282	0.103104	0.67381225	0.3703593	NA
Gm26851	0.549521	-0.09146744	0.63825974	0.4102635	NA
Gm26854	0.8333766	-0.07941724	0.52868104	0.4350559	NA
Gm26861	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm26868	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm26871	0.6012144	0.004156243	0.51809448	0.9654659	NA
Gm26873	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm26876	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm26885	1.975105	0.03425408	0.37384004	0.6989896	0.8217503
Gm26887	1.854879	0.1264093	0.47543968	0.2411982	0.4034124
Gm26891	0.8501223	-0.02297106	0.43591605	0.7988895	NA
Gm26901	12.66803	-0.1425382	0.3469315	0.2017169	0.3528941
Gm26908	132.0659	0.05431645	0.1367009	0.5574203	0.7198135
Gm26910	6.503615	-0.1147254	0.32246458	0.2767901	0.445965
Gm26911	0.9502571	-0.0260135	0.42665142	0.7719779	NA
Gm26917	110473.9	-0.009195147	0.12412199	0.9176917	0.954345
Gm26944	37.16905	-0.07062506	0.18846136	0.474174	0.6470469
Gm26947	56.24289	0.1974897	0.20257966	0.08162788	0.1723048
Gm26962	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm26974	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm26995	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm27008	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm27011	0.5645609	0.01829588	0.50725528	0.8478253	NA
